time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp,humidity,pressure,altitude,fix_q,sat,lat,long,gps_alt,gps_speed,telem_signal
1291.178,36.846,12.225,-10.172,-0.302,0.728,-0.452,-0.008,-0.068,-0.0,88.867,20.019,997.348,-17.584,1.0,6.0,38.636,-90.228,464.895,3.055,-39
1291.597,37.188,12.59,-10.457,-0.298,0.707,-0.443,-0.003,-0.066,0.001,88.895,19.745,997.35,-17.482,1.0,12.0,38.636,-90.228,464.895,3.055,-39
1292.015,37.062,12.769,-10.492,-0.301,0.713,-0.452,-0.005,-0.074,-0.0,88.886,19.963,997.343,-16.764,1.0,12.0,38.636,-90.228,464.895,3.055,-39
1292.438,37.26,12.588,-10.439,-0.303,0.718,-0.44,-0.006,-0.067,0.0,88.904,19.762,997.345,-17.062,1.0,12.0,38.636,-90.228,464.895,3.055,-39
1292.855,37.093,12.686,-9.786,-0.308,0.724,-0.451,-0.005,-0.06,0.001,88.932,19.575,997.35,-17.926,1.0,4.0,38.636,-90.228,464.895,3.055,-39
1293.274,36.797,12.559,-10.602,-0.305,0.716,-0.445,-0.01,-0.067,-0.001,88.959,19.88,997.362,-18.151,1.0,4.0,38.636,-90.228,464.895,3.055,-39
1293.693,37.037,12.272,-10.38,-0.302,0.728,-0.438,-0.008,-0.066,0.001,88.996,19.906,997.324,-17.659,1.0,4.0,38.636,-90.228,464.895,1.555,-39
1294.109,37.303,12.904,-10.323,-0.304,0.73,-0.452,-0.005,-0.071,-0.001,88.996,20.174,997.351,-17.812,1.0,4.0,38.636,-90.228,464.895,1.555,-39
1294.528,36.97,12.474,-10.84,-0.301,0.721,-0.433,-0.004,-0.072,0.001,88.987,19.94,997.35,-16.917,1.0,6.0,38.636,-90.228,465.223,1.555,-39
1294.948,37.368,12.626,-10.614,-0.308,0.717,-0.434,-0.008,-0.066,-0.002,88.996,19.814,997.388,-17.308,1.0,6.0,38.636,-90.228,465.223,1.555,-40
1295.363,37.048,12.608,-9.527,-0.308,0.715,-0.432,0.0,-0.064,-0.004,89.051,19.878,997.365,-17.65,1.0,6.0,38.636,-90.228,465.223,1.555,-39
1295.786,37.111,12.255,-10.602,-0.301,0.721,-0.444,-0.002,-0.069,-0.002,89.106,20.04,997.352,-17.212,1.0,12.0,38.636,-90.228,465.223,1.555,-39
1296.209,37.082,12.366,-10.429,-0.303,0.729,-0.455,-0.009,-0.067,0.0,89.097,19.806,997.339,-17.501,1.0,12.0,38.636,-90.228,465.223,1.555,-38
1296.629,36.978,12.669,-9.996,-0.302,0.718,-0.434,0.002,-0.066,-0.003,89.033,19.873,997.341,-17.551,1.0,12.0,38.636,-90.228,465.223,1.555,-40
1297.046,37.033,12.826,-10.443,-0.301,0.721,-0.44,-0.002,-0.072,0.001,89.005,20.195,997.359,-18.209,1.0,4.0,38.636,-90.228,465.223,1.555,-40
1297.467,37.197,12.498,-10.712,-0.3,0.718,-0.441,-0.008,-0.07,0.004,89.079,19.916,997.376,-16.926,1.0,4.0,38.636,-90.228,465.223,1.555,-39
1297.884,37.144,12.677,-9.752,-0.296,0.719,-0.453,-0.007,-0.072,0.0,89.134,19.849,997.383,-17.382,1.0,4.0,38.636,-90.228,465.223,1.07,-40
1298.305,36.717,12.48,-10.339,-0.307,0.725,-0.431,-0.002,-0.066,-0.002,89.171,19.951,997.347,-16.755,1.0,4.0,38.636,-90.228,465.223,1.07,-38
1298.727,37.062,12.404,-10.266,-0.302,0.719,-0.441,-0.007,-0.074,-0.0,89.208,19.863,997.346,-17.151,1.0,6.0,38.636,-90.228,465.551,1.07,-39
1299.145,37.143,12.527,-9.748,-0.298,0.71,-0.431,-0.005,-0.064,0.001,89.226,19.743,997.351,-17.328,1.0,6.0,38.636,-90.228,465.551,1.07,-39
1299.563,37.139,12.996,-10.893,-0.303,0.724,-0.45,-0.003,-0.073,0.001,89.272,19.726,997.322,-17.403,1.0,6.0,38.636,-90.228,465.551,1.07,-40
1299.98,37.042,12.37,-10.606,-0.298,0.718,-0.442,-0.005,-0.066,0.003,89.299,19.948,997.367,-17.48,1.0,12.0,38.636,-90.228,465.551,1.07,-39
1300.402,37.107,12.812,-9.472,-0.296,0.725,-0.452,-0.007,-0.069,-0.001,89.309,19.774,997.34,-16.877,1.0,12.0,38.636,-90.228,465.551,1.07,-39
1300.822,37.039,12.425,-10.31,-0.302,0.725,-0.447,-0.004,-0.068,-0.001,89.272,19.545,997.334,-17.362,1.0,12.0,38.636,-90.228,465.551,1.07,-40
1301.245,36.774,12.264,-10.343,-0.298,0.721,-0.445,-0.01,-0.066,-0.002,89.254,19.72,997.364,-17.403,1.0,4.0,38.636,-90.228,465.551,1.07,-39
1301.664,37.174,12.786,-10.351,-0.297,0.722,-0.455,-0.01,-0.07,0.001,89.318,20.1,997.363,-17.033,1.0,4.0,38.636,-90.228,465.551,1.07,-39
1302.083,36.868,12.869,-10.31,-0.307,0.716,-0.443,-0.004,-0.065,-0.002,89.355,19.783,997.35,-16.921,1.0,4.0,38.636,-90.228,465.551,2.605,-40
1302.501,37.398,12.449,-10.702,-0.301,0.708,-0.447,-0.004,-0.067,0.004,89.392,19.559,997.356,-17.289,1.0,4.0,38.636,-90.228,465.551,2.605,-40
1302.918,37.245,12.498,-9.662,-0.296,0.737,-0.45,-0.006,-0.07,-0.001,89.419,19.607,997.347,-16.463,1.0,6.0,38.636,-90.228,467.192,2.605,-39
1303.342,36.801,12.706,-10.129,-0.3,0.729,-0.431,-0.005,-0.069,-0.002,89.447,19.721,997.377,-17.299,1.0,6.0,38.636,-90.228,467.192,2.605,-39
1303.762,37.176,12.05,-10.412,-0.309,0.713,-0.453,-0.005,-0.07,-0.002,89.474,20.011,997.352,-17.534,1.0,6.0,38.636,-90.228,467.192,2.605,-40
1304.18,37.039,12.975,-10.111,-0.313,0.724,-0.452,-0.005,-0.077,0.002,89.438,19.853,997.38,-17.276,1.0,12.0,38.636,-90.228,467.192,2.605,-40
1304.599,37.323,12.539,-10.577,-0.303,0.714,-0.444,-0.006,-0.066,0.001,89.456,19.716,997.379,-18.103,1.0,12.0,38.636,-90.228,467.192,2.605,-39
1305.019,37.203,12.529,-10.582,-0.305,0.722,-0.447,-0.003,-0.072,0.001,89.484,19.514,997.37,-17.956,1.0,12.0,38.636,-90.228,467.192,2.605,-40
1305.44,37.221,12.62,-10.076,-0.298,0.73,-0.449,-0.005,-0.066,0.003,89.484,19.792,997.36,-17.392,1.0,4.0,38.636,-90.228,467.192,2.605,-39
1305.858,37.076,12.557,-9.978,-0.299,0.715,-0.445,-0.005,-0.07,-0.002,89.474,19.694,997.362,-17.346,1.0,4.0,38.636,-90.228,467.192,2.605,-39
1306.277,36.829,12.704,-10.404,-0.302,0.723,-0.442,-0.003,-0.064,0.001,89.447,19.803,997.371,-17.297,1.0,4.0,38.636,-90.228,467.192,2.311,-39
1306.695,37.317,12.812,-10.549,-0.302,0.719,-0.454,-0.008,-0.078,0.0,89.484,19.644,997.372,-18.038,1.0,4.0,38.636,-90.228,467.192,2.311,-39
1307.113,37.182,12.643,-9.972,-0.302,0.711,-0.451,-0.002,-0.061,0.002,89.529,19.698,997.376,-18.257,1.0,6.0,38.636,-90.228,468.504,2.311,-40
1307.532,36.952,12.712,-10.074,-0.306,0.723,-0.454,-0.008,-0.064,-0.001,89.548,19.534,997.349,-17.261,1.0,6.0,38.636,-90.228,468.504,2.311,-39
1307.951,37.091,12.655,-10.037,-0.3,0.739,-0.442,-0.011,-0.069,0.001,89.585,19.538,997.368,-16.904,1.0,6.0,38.636,-90.228,468.504,2.311,-40
1308.374,36.856,12.339,-10.561,-0.302,0.717,-0.444,-0.007,-0.101,-0.002,89.631,19.565,997.335,-16.925,1.0,12.0,38.636,-90.228,468.504,2.311,-39
1308.798,36.789,12.567,-10.327,-0.3,0.704,-0.44,-0.013,-0.069,-0.002,89.631,19.456,997.323,-17.576,1.0,12.0,38.636,-90.228,468.504,2.311,-39
1309.222,36.868,12.775,-10.147,-0.298,0.713,-0.449,-0.005,-0.066,-0.002,89.64,19.515,997.346,-16.728,1.0,12.0,38.636,-90.228,468.504,2.311,-39
1309.646,37.042,12.433,-10.42,-0.301,0.713,-0.447,-0.008,-0.064,-0.004,89.631,19.636,997.338,-17.209,1.0,4.0,38.636,-90.228,468.504,2.311,-39
1310.063,37.05,12.737,-10.223,-0.302,0.712,-0.445,-0.005,-0.071,0.0,89.631,19.717,997.358,-17.469,1.0,4.0,38.636,-90.228,468.504,2.311,-40
1310.484,37.419,12.576,-10.616,-0.311,0.721,-0.442,-0.007,-0.07,0.002,89.658,19.444,997.324,-16.751,1.0,4.0,38.636,-90.228,468.504,2.069,-39
1310.904,37.054,12.802,-9.905,-0.301,0.72,-0.458,-0.004,-0.064,-0.002,89.695,19.504,997.325,-16.832,1.0,4.0,38.636,-90.228,468.504,2.069,-39
1311.327,36.87,12.855,-10.19,-0.309,0.709,-0.447,-0.007,-0.067,-0.002,89.714,19.617,997.347,-17.763,1.0,6.0,38.636,-90.228,468.832,2.069,-39
1311.746,37.046,12.472,-9.927,-0.305,0.714,-0.45,-0.014,-0.068,-0.001,89.732,19.382,997.349,-16.672,1.0,6.0,38.636,-90.228,468.832,2.069,-40
1312.163,36.893,12.537,-10.325,-0.311,0.709,-0.457,-0.004,-0.068,-0.001,89.732,19.562,997.337,-17.46,1.0,6.0,38.636,-90.228,468.832,2.069,-40
1312.587,37.082,12.608,-10.571,-0.301,0.717,-0.448,-0.01,-0.069,0.0,89.75,19.644,997.392,-17.23,1.0,12.0,38.636,-90.228,468.832,2.069,-39
1313.008,36.809,12.851,-10.272,-0.289,0.723,-0.441,-0.01,-0.065,0.001,89.695,19.814,997.368,-16.818,1.0,12.0,38.636,-90.228,468.832,2.069,-39
1313.429,37.37,12.671,-10.59,-0.303,0.721,-0.452,-0.004,-0.064,-0.0,89.594,19.588,997.328,-17.058,1.0,12.0,38.636,-90.228,468.832,2.069,-39
1313.854,37.241,12.851,-10.584,-0.303,0.714,-0.438,-0.007,-0.077,0.0,89.52,19.35,997.368,-17.387,1.0,4.0,38.636,-90.228,468.832,2.069,-40
1314.273,37.17,12.435,-9.872,-0.29,0.743,-0.447,-0.004,-0.063,-0.002,89.438,19.314,997.351,-17.283,1.0,4.0,38.636,-90.228,468.832,2.069,-39
1314.692,36.927,12.916,-10.127,-0.297,0.723,-0.447,-0.002,-0.066,0.001,89.355,19.211,997.33,-15.535,1.0,4.0,38.636,-90.228,468.832,2.051,-40
1315.113,36.86,12.523,-9.725,-0.306,0.721,-0.454,-0.011,-0.06,-0.003,89.309,19.496,997.328,-16.639,1.0,4.0,38.636,-90.228,468.832,2.051,-40
1315.536,37.08,12.408,-10.16,-0.307,0.722,-0.446,-0.008,-0.068,-0.001,89.245,19.367,997.364,-16.878,1.0,6.0,38.636,-90.228,470.801,2.051,-39
1315.953,36.664,12.347,-10.288,-0.302,0.722,-0.448,-0.001,-0.061,-0.003,89.199,19.493,997.34,-17.572,1.0,6.0,38.636,-90.228,470.801,2.051,-40
1316.371,37.103,12.808,-10.5,-0.303,0.72,-0.45,-0.007,-0.076,0.003,89.29,19.615,997.319,-16.335,1.0,6.0,38.636,-90.228,470.801,2.051,-39
1316.789,37.243,12.525,-10.296,-0.308,0.715,-0.436,-0.005,-0.064,0.004,89.41,19.412,997.355,-17.134,1.0,12.0,38.636,-90.228,470.801,2.051,-39
1317.207,37.088,12.93,-9.956,-0.306,0.712,-0.448,-0.005,-0.062,0.0,89.493,19.393,997.326,-16.981,1.0,12.0,38.636,-90.228,470.801,2.051,-39
1317.626,37.033,12.757,-10.508,-0.301,0.725,-0.446,-0.009,-0.066,-0.004,89.511,19.371,997.339,-17.557,1.0,12.0,38.636,-90.228,470.801,2.051,-40
1318.048,36.974,12.443,-10.239,-0.303,0.72,-0.433,-0.004,-0.064,-0.004,89.447,19.569,997.329,-16.612,1.0,4.0,38.636,-90.228,470.801,2.051,-40
1318.468,36.883,12.745,-10.174,-0.302,0.715,-0.439,-0.002,-0.066,0.001,89.401,19.63,997.324,-16.435,1.0,4.0,38.636,-90.228,470.801,2.051,-40
1318.886,37.305,12.843,-10.904,-0.297,0.709,-0.457,-0.002,-0.064,0.002,89.309,19.725,997.351,-16.972,1.0,4.0,38.636,-90.228,470.801,0.945,-39
1319.309,37.409,12.388,-10.221,-0.299,0.725,-0.443,-0.006,-0.07,0.003,89.235,19.301,997.331,-17.572,1.0,4.0,38.636,-90.228,470.801,0.945,-40
1319.729,37.039,12.469,-9.876,-0.306,0.718,-0.448,-0.009,-0.062,0.001,89.254,19.426,997.374,-16.704,1.0,7.0,38.636,-90.228,472.113,0.945,-40
1320.146,37.054,12.755,-10.204,-0.305,0.722,-0.44,-0.006,-0.068,-0.001,89.336,19.468,997.354,-17.924,1.0,7.0,38.636,-90.228,472.113,0.945,-40
1320.566,36.978,12.414,-10.219,-0.297,0.715,-0.452,-0.008,-0.072,-0.001,89.355,19.441,997.353,-17.25,1.0,7.0,38.636,-90.228,472.113,0.945,-39
1320.984,36.964,12.584,-10.082,-0.293,0.746,-0.44,-0.001,-0.06,-0.001,89.245,19.655,997.354,-17.192,1.0,12.0,38.636,-90.228,472.113,0.945,-39
1321.408,37.329,12.498,-10.382,-0.304,0.714,-0.429,-0.004,-0.069,0.001,89.272,19.458,997.35,-16.592,1.0,12.0,38.636,-90.228,472.113,0.945,-38
1321.825,37.252,12.9,-10.684,-0.306,0.71,-0.444,-0.004,-0.076,0.001,89.318,19.637,997.331,-16.525,1.0,12.0,38.636,-90.228,472.113,0.945,-39
1322.245,36.854,12.573,-10.41,-0.3,0.716,-0.439,-0.002,-0.067,0.0,89.355,19.473,997.354,-17.022,1.0,4.0,38.636,-90.228,472.113,0.945,-39
1322.665,37.091,12.614,-9.986,-0.298,0.721,-0.451,-0.008,-0.062,-0.001,89.401,19.673,997.349,-16.849,1.0,4.0,38.636,-90.228,472.113,0.945,-39
1323.082,36.989,12.359,-10.465,-0.306,0.725,-0.443,-0.003,-0.059,0.001,89.447,19.367,997.35,-17.344,1.0,4.0,38.636,-90.228,472.113,0.819,-40
1323.499,36.952,12.926,-10.172,-0.302,0.721,-0.438,-0.005,-0.073,0.001,89.502,19.737,997.317,-16.852,1.0,4.0,38.636,-90.228,472.113,0.819,-39
1323.919,37.086,13.002,-10.614,-0.298,0.714,-0.443,-0.007,-0.074,0.003,89.465,19.633,997.367,-16.77,1.0,7.0,38.636,-90.228,472.441,0.819,-40
1324.34,37.407,12.465,-10.563,-0.304,0.717,-0.436,-0.006,-0.061,0.002,89.484,19.492,997.367,-17.631,1.0,7.0,38.636,-90.228,472.441,0.819,-39
1324.759,37.05,12.578,-9.807,-0.303,0.721,-0.449,-0.006,-0.061,0.0,89.484,19.355,997.355,-17.154,1.0,7.0,38.636,-90.228,472.441,0.819,-39
1325.177,36.75,12.514,-10.471,-0.301,0.719,-0.446,-0.01,-0.072,-0.004,89.493,19.486,997.365,-16.587,1.0,12.0,38.636,-90.228,472.441,0.819,-39
1325.604,37.166,12.661,-9.793,-0.294,0.73,-0.442,-0.005,-0.066,-0.0,89.484,19.649,997.334,-17.713,1.0,12.0,38.636,-90.228,472.441,0.819,-39
1326.022,36.848,12.451,-10.443,-0.306,0.718,-0.451,-0.004,-0.067,-0.005,89.502,19.513,997.366,-17.32,1.0,12.0,38.636,-90.228,472.441,0.819,-39
1326.446,36.889,12.182,-10.319,-0.296,0.722,-0.442,-0.004,-0.06,-0.004,89.52,19.693,997.337,-16.746,1.0,4.0,38.636,-90.228,472.441,0.819,-40
1326.864,37.099,12.843,-10.306,-0.297,0.719,-0.446,-0.006,-0.079,0.001,89.566,19.882,997.334,-17.758,1.0,4.0,38.636,-90.228,472.441,0.819,-40
1327.286,37.553,12.539,-10.616,-0.292,0.735,-0.441,-0.003,-0.066,-0.001,89.585,19.554,997.344,-17.508,1.0,4.0,38.636,-90.228,472.441,0.906,-40
1327.705,37.046,12.486,-10.474,-0.298,0.72,-0.447,-0.003,-0.062,-0.002,89.612,19.472,997.379,-17.046,1.0,4.0,38.636,-90.228,472.441,0.906,-39
1328.124,36.919,12.61,-9.729,-0.302,0.717,-0.447,-0.009,-0.064,-0.001,89.612,19.472,997.334,-16.972,1.0,7.0,38.636,-90.228,473.097,0.906,-39
1328.544,36.756,12.563,-10.259,-0.3,0.719,-0.444,-0.011,-0.071,0.0,89.612,19.646,997.349,-17.63,1.0,7.0,38.636,-90.228,473.097,0.906,-39
1328.961,36.952,12.39,-10.469,-0.298,0.71,-0.441,-0.004,-0.065,-0.002,89.649,19.449,997.341,-17.985,1.0,7.0,38.636,-90.228,473.097,0.906,-40
1329.384,37.054,13.014,-10.147,-0.299,0.709,-0.438,-0.005,-0.072,0.003,89.677,19.618,997.335,-16.927,1.0,12.0,38.636,-90.228,473.097,0.906,-39
1329.803,37.141,12.759,-10.592,-0.302,0.727,-0.439,-0.003,-0.07,0.003,89.677,19.274,997.369,-17.781,1.0,12.0,38.636,-90.228,473.097,0.906,-40
1330.224,37.213,12.545,-10.557,-0.3,0.719,-0.444,-0.005,-0.065,0.002,89.621,19.467,997.347,-17.026,1.0,12.0,38.636,-90.228,473.097,0.906,-39
1330.644,37.337,12.516,-10.194,-0.308,0.706,-0.452,-0.008,-0.068,0.0,89.594,19.462,997.353,-17.087,1.0,4.0,38.636,-90.228,473.097,0.906,-39
1331.064,36.938,12.918,-9.943,-0.297,0.715,-0.455,-0.004,-0.071,-0.003,89.612,19.292,997.36,-17.06,1.0,4.0,38.636,-90.228,473.097,0.906,-40
1331.484,36.934,12.255,-10.455,-0.301,0.716,-0.449,-0.005,-0.069,-0.001,89.631,19.499,997.344,-17.677,1.0,4.0,38.636,-90.228,473.097,0.971,-39
1331.901,37.131,12.659,-9.984,-0.29,0.728,-0.436,-0.005,-0.071,-0.002,89.612,19.555,997.346,-17.331,1.0,4.0,38.636,-90.228,473.097,0.971,-40
1332.321,37.101,12.743,-10.557,-0.295,0.714,-0.443,-0.009,-0.072,0.002,89.585,19.473,997.325,-16.518,1.0,7.0,38.636,-90.228,474.081,0.971,-39
1332.739,36.785,12.627,-9.723,-0.302,0.713,-0.441,-0.004,-0.057,-0.001,89.649,19.695,997.323,-16.674,1.0,7.0,38.636,-90.228,474.081,0.971,-39
1333.156,36.809,12.814,-10.357,-0.297,0.72,-0.436,-0.012,-0.066,0.002,89.631,19.695,997.357,-16.344,1.0,7.0,38.636,-90.228,474.081,0.971,-39
1333.575,37.121,12.494,-10.111,-0.307,0.714,-0.45,-0.006,-0.065,-0.002,89.649,19.209,997.338,-17.151,1.0,12.0,38.636,-90.228,474.081,0.971,-39
1333.998,37.009,12.429,-10.406,-0.298,0.724,-0.442,-0.007,-0.061,-0.003,89.649,19.362,997.369,-17.761,1.0,12.0,38.636,-90.228,474.081,0.971,-39
1334.423,36.779,12.204,-9.974,-0.295,0.716,-0.445,-0.01,-0.07,-0.002,89.677,19.487,997.344,-16.744,1.0,12.0,38.636,-90.228,474.081,0.971,-39
1334.842,37.115,12.651,-10.113,-0.305,0.713,-0.438,-0.0,-0.066,-0.001,89.723,19.518,997.345,-17.702,1.0,4.0,38.636,-90.228,474.081,0.971,-40
1335.261,37.237,12.627,-10.761,-0.298,0.712,-0.435,-0.006,-0.07,0.0,89.723,19.628,997.367,-17.329,1.0,4.0,38.636,-90.228,474.081,0.971,-39
1335.682,37.146,12.396,-9.884,-0.303,0.708,-0.436,-0.002,-0.065,0.003,89.75,19.589,997.324,-15.478,1.0,4.0,38.636,-90.228,474.081,0.942,-39
1336.103,37.06,12.596,-10.082,-0.292,0.732,-0.454,-0.001,-0.06,0.001,89.732,19.693,997.34,-17.255,1.0,4.0,38.636,-90.228,474.081,0.942,-39
1336.524,36.834,12.665,-10.145,-0.299,0.73,-0.462,-0.003,-0.068,-0.001,89.704,19.846,997.364,-17.783,1.0,7.0,38.636,-90.228,475.394,0.942,-39
1336.942,36.986,12.251,-10.414,-0.296,0.722,-0.446,-0.004,-0.071,-0.002,89.668,19.662,997.335,-17.381,1.0,7.0,38.636,-90.228,475.394,0.942,-39
1337.364,37.001,12.671,-10.06,-0.301,0.708,-0.43,-0.004,-0.069,-0.001,89.649,19.864,997.328,-17.548,1.0,7.0,38.636,-90.228,475.394,0.942,-40
1337.784,37.256,12.857,-10.418,-0.299,0.712,-0.45,-0.007,-0.07,-0.002,89.566,19.555,997.337,-17.207,1.0,12.0,38.636,-90.228,475.394,0.942,-38
1338.207,37.168,12.975,-10.555,-0.305,0.721,-0.448,-0.009,-0.073,0.0,89.539,19.73,997.372,-17.498,1.0,12.0,38.636,-90.228,475.394,0.942,-39
1338.626,37.303,12.447,-10.492,-0.298,0.714,-0.459,0.001,-0.065,0.003,89.557,19.795,997.362,-17.62,1.0,12.0,38.636,-90.228,475.394,0.942,-39
1339.044,36.883,12.624,-10.272,-0.306,0.717,-0.446,-0.008,-0.066,0.0,89.594,19.794,997.31,-16.226,1.0,4.0,38.636,-90.228,475.394,0.942,-39
1339.462,36.901,12.406,-10.402,-0.291,0.721,-0.461,-0.007,-0.076,-0.005,89.649,19.755,997.341,-16.907,1.0,4.0,38.636,-90.228,475.394,0.942,-40
1339.881,37.144,12.331,-10.217,-0.298,0.705,-0.442,-0.002,-0.065,-0.003,89.686,19.607,997.349,-17.248,1.0,4.0,38.636,-90.228,475.394,0.113,-40
1340.299,37.037,12.792,-10.4,-0.294,0.71,-0.441,-0.006,-0.066,-0.0,89.732,19.83,997.305,-15.817,1.0,4.0,38.636,-90.228,475.394,0.113,-39
1340.719,37.066,12.563,-10.388,-0.299,0.707,-0.445,-0.003,-0.068,0.004,89.75,19.791,997.308,-15.424,1.0,7.0,38.636,-90.228,474.409,0.113,-40
1341.136,37.093,12.443,-9.819,-0.309,0.714,-0.438,-0.004,-0.058,0.001,89.778,19.55,997.312,-16.396,1.0,7.0,38.636,-90.228,474.409,0.113,-39
1341.558,36.799,12.588,-9.601,-0.296,0.72,-0.436,-0.005,-0.069,0.001,89.787,19.779,997.339,-16.667,1.0,7.0,38.636,-90.228,474.409,0.113,-39
1341.974,36.776,12.311,-10.29,-0.304,0.713,-0.457,-0.003,-0.068,-0.006,89.787,19.751,997.281,-16.904,1.0,12.0,38.636,-90.228,474.409,0.113,-39
1342.4,37.144,12.306,-10.223,-0.299,0.721,-0.45,-0.005,-0.066,-0.003,89.787,19.709,997.305,-16.152,1.0,12.0,38.636,-90.228,474.409,0.113,-39
1342.823,36.954,11.939,-10.471,-0.304,0.709,-0.451,-0.005,-0.065,-0.003,89.769,19.829,997.314,-15.792,1.0,12.0,38.636,-90.228,474.409,0.113,-39
1343.251,37.143,12.359,-10.186,-0.304,0.73,-0.451,-0.006,-0.067,-0.003,89.805,19.604,997.312,-16.287,1.0,4.0,38.636,-90.228,474.409,0.113,-39
1343.67,37.156,12.806,-10.294,-0.297,0.718,-0.454,0.004,-0.07,-0.001,89.796,19.647,997.291,-16.466,1.0,4.0,38.636,-90.228,474.409,0.113,-40
1344.086,37.192,12.855,-10.486,-0.301,0.715,-0.457,-0.005,-0.072,-0.001,89.824,19.276,997.316,-16.499,1.0,4.0,38.636,-90.228,474.409,0.979,-39
1344.504,37.011,12.551,-10.327,-0.302,0.714,-0.451,-0.007,-0.066,0.005,89.824,19.565,997.331,-16.547,1.0,4.0,38.636,-90.228,474.409,0.979,-40
1344.925,37.129,12.386,-10.433,-0.303,0.71,-0.448,-0.002,-0.065,0.0,89.851,19.335,997.311,-16.018,1.0,7.0,38.636,-90.228,474.409,0.979,-39
1345.344,36.921,12.523,-10.125,-0.302,0.715,-0.457,-0.005,-0.076,-0.002,89.861,19.509,997.331,-17.044,1.0,7.0,38.636,-90.228,474.409,0.979,-39
1345.763,37.131,12.313,-10.337,-0.301,0.721,-0.489,-0.008,-0.063,-0.004,89.87,19.679,997.3,-15.977,1.0,7.0,38.636,-90.228,474.409,0.979,-40
1346.182,37.317,12.963,-10.249,-0.31,0.727,-0.453,-0.006,-0.069,-0.0,89.842,19.548,997.327,-16.689,1.0,12.0,38.636,-90.228,474.409,0.979,-38
1346.604,37.086,12.853,-10.331,-0.297,0.726,-0.456,-0.01,-0.069,-0.002,89.842,19.543,997.301,-16.303,1.0,12.0,38.636,-90.228,474.409,0.979,-39
1347.026,37.38,12.679,-10.749,-0.303,0.71,-0.441,-0.005,-0.068,0.002,89.879,19.564,997.316,-16.447,1.0,12.0,38.636,-90.228,474.409,0.979,-39
1347.448,37.068,12.624,-9.858,-0.303,0.722,-0.449,-0.003,-0.06,0.002,89.879,19.63,997.326,-17.193,1.0,4.0,38.636,-90.228,474.409,0.979,-40
1347.865,36.868,12.624,-9.886,-0.299,0.723,-0.457,-0.005,-0.069,-0.001,89.861,19.324,997.345,-16.208,1.0,4.0,38.636,-90.228,474.409,0.979,-40
1348.284,36.834,12.319,-10.206,-0.298,0.717,-0.449,-0.006,-0.07,-0.001,89.842,19.461,997.364,-16.404,1.0,4.0,38.636,-90.228,474.409,0.473,-39
1348.706,37.062,12.341,-10.374,-0.301,0.718,-0.454,-0.004,-0.066,-0.002,89.833,19.368,997.328,-17.715,1.0,4.0,38.636,-90.228,474.409,0.473,-39
1349.124,37.137,12.89,-10.679,-0.307,0.71,-0.454,-0.002,-0.076,0.0,89.907,19.307,997.338,-16.522,1.0,6.0,38.636,-90.228,474.081,0.473,-39
1349.543,37.105,12.5,-10.425,-0.302,0.715,-0.444,0.001,-0.061,0.002,89.925,19.503,997.327,-16.89,1.0,6.0,38.636,-90.228,474.081,0.473,-40
1349.96,36.98,12.626,-10.062,-0.299,0.714,-0.45,-0.004,-0.058,0.003,89.934,19.399,997.338,-17.215,1.0,6.0,38.636,-90.228,474.081,0.473,-40
1350.381,36.662,12.547,-9.921,-0.304,0.701,-0.453,-0.003,-0.066,-0.003,89.953,19.6,997.328,-16.734,1.0,12.0,38.636,-90.228,474.081,0.473,-39
1350.8,37.192,12.516,-10.777,-0.305,0.714,-0.452,-0.008,-0.071,-0.0,89.98,19.791,997.338,-16.849,1.0,12.0,38.636,-90.228,474.081,0.473,-39
1351.224,37.064,12.463,-10.098,-0.29,0.715,-0.448,-0.005,-0.064,-0.0,89.998,19.715,997.327,-16.442,1.0,12.0,38.636,-90.228,474.081,0.473,-39
1351.652,36.989,12.323,-10.498,-0.286,0.718,-0.457,-0.002,-0.066,-0.003,89.934,19.562,997.291,-16.483,1.0,4.0,38.636,-90.228,474.081,0.473,-39
1352.07,37.119,12.486,-10.184,-0.305,0.707,-0.449,-0.009,-0.07,-0.002,89.971,19.671,997.343,-15.818,1.0,4.0,38.636,-90.228,474.081,0.473,-39
1352.49,37.044,12.912,-10.2,-0.31,0.704,-0.46,-0.001,-0.068,-0.001,89.971,19.84,997.351,-16.993,1.0,4.0,38.636,-90.228,474.081,0.971,-38
1352.905,37.351,12.624,-10.824,-0.301,0.713,-0.451,-0.002,-0.066,0.004,89.989,19.654,997.349,-16.851,1.0,4.0,38.636,-90.228,474.081,0.971,-39
1353.325,37.027,12.557,-9.578,-0.306,0.714,-0.462,-0.01,-0.062,-0.0,89.998,19.507,997.33,-16.837,1.0,7.0,38.636,-90.228,474.409,0.971,-39
1353.743,36.88,12.557,-10.229,-0.303,0.703,-0.454,-0.007,-0.065,-0.003,90.008,19.364,997.313,-16.084,1.0,7.0,38.636,-90.228,474.409,0.971,-39
1354.161,37.093,12.698,-10.294,-0.302,0.703,-0.458,-0.004,-0.064,-0.001,90.035,19.358,997.324,-15.962,1.0,7.0,38.636,-90.228,474.409,0.971,-39
